Female,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Insurance Payout
0,0,1,0,0,0,0,0,1,4,166500,44.9755984,19.45009138,Working,Higher education,Single / not married,House / apartment,High skill tech staff,744.2936917
0,0,1,0,0,0,0,2,4,9,121500,29.09026195,4.928232613,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,2002.683086
0,0,1,0,0,0,1,0,2,9,112500,56.5788483,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5306.047688
0,0,1,1,1,0,0,0,1,28,135000,46.51156423,3.926158648,Working,Higher education,Single / not married,House / apartment,Other,1925.477496
0,1,1,0,1,0,0,0,2,48,270000,60.66928137,16.05508669,Commercial associate,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,33,112500,51.42610731,1.026715128,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3681.744178
1,1,0,0,0,0,0,0,2,25,157500,49.87645195,0.591387914,Working,Secondary / secondary special,Married,House / apartment,Security staff,1465.300108
0,0,0,0,0,0,1,0,1,50,90000,66.16426073,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,7468.96608
0,0,0,0,0,1,0,1,3,11,81000,28.44137799,1.798804904,Working,Higher education,Married,House / apartment,Core staff,2744.841149
1,0,1,0,0,0,0,0,2,39,157500,64.08345141,7.165102637,Working,Secondary / secondary special,Married,House / apartment,Security staff,3372.535546
0,0,1,0,1,1,0,2,4,22,175500,46.47049563,3.107524453,Commercial associate,Higher education,Married,House / apartment,Sales staff,529.6882913
0,0,0,0,0,0,0,0,2,59,202500,31.01501058,10.29726825,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,0,0,0,2,29,157500,41.72844069,6.929642635,Working,Secondary / secondary special,Married,House / apartment,Other,638.4947214
0,0,1,0,0,0,0,1,3,9,157500,33.15057804,3.775573763,Working,Secondary / secondary special,Married,House / apartment,Sales staff,30.7115022
0,0,1,1,1,0,0,0,2,17,99000,53.64107408,4.035674928,Working,Secondary / secondary special,Married,House / apartment,Other,4284.851957
0,0,1,1,0,0,0,0,2,59,99000,60.72951532,39.46145369,Working,Secondary / secondary special,Married,House / apartment,Other,5445.047896
0,0,1,1,0,0,0,0,2,24,270000,34.64547527,2.253297467,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,0,1,1,0,0,0,2,38,90000,37.65717297,7.915289157,State servant,Higher education,Married,House / apartment,Other,3350.021462
0,0,0,0,0,0,0,0,1,3,135000,45.92839004,9.262339405,Working,Secondary / secondary special,Separated,House / apartment,Private service staff,2367.157422
0,1,0,0,0,0,0,0,2,11,67500,40.80029022,5.01310773,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,4184.457823
0,1,0,0,0,0,0,0,2,11,112500,44.39516212,9.766114294,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3380.346383
0,0,1,1,0,0,0,0,2,51,90000,47.76004983,3.044552592,Working,Secondary / secondary special,Married,House / apartment,Laborers,3965.321325
1,1,0,0,0,0,0,0,1,18,270000,29.68986358,2.97336701,Working,Incomplete higher,Single / not married,With parents,Other,0
1,0,1,0,0,0,0,0,2,43,180000,54.92515247,16.34530483,Working,Secondary / secondary special,Married,House / apartment,Laborers,1002.430693
1,1,1,0,0,0,0,0,2,39,270000,51.68894638,5.544261689,Working,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,1,3,10,180000,45.08237678,5.703060296,Working,Secondary / secondary special,Married,House / apartment,Sales staff,440.6174245
1,1,0,0,0,0,0,0,2,25,225000,41.12062534,18.31659788,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
1,1,0,0,0,0,0,0,1,51,337500,31.05881709,9.059734286,Working,Secondary / secondary special,Single / not married,With parents,Core staff,0
0,0,1,0,0,1,0,0,2,12,135000,37.68455204,10.9406764,Commercial associate,Higher education,Married,House / apartment,Core staff,993.3803355
0,0,1,0,0,0,0,0,2,2,135000,55.6424841,4.728365401,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,3327.180282
1,0,1,0,0,0,0,0,2,18,225000,52.30223755,10.04811872,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,0,1,3,51,112500,38.97136834,0.846013265,Working,Secondary / secondary special,Married,House / apartment,Core staff,2535.830795
1,0,1,0,0,0,0,0,1,19,517500,29.11764102,0.785779311,Commercial associate,Higher education,Single / not married,House / apartment,Core staff,0
1,1,1,0,0,1,0,3,5,20,450000,47.35483959,8.427277768,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,0
0,0,1,0,0,0,0,0,1,6,135000,29.9307994,1.574296529,Working,Incomplete higher,Single / not married,House / apartment,Secretaries,1028.152685
1,0,1,0,1,1,0,0,2,6,202500,26.48103657,7.266405197,Working,Higher education,Married,With parents,Other,0
1,1,1,0,0,0,1,1,3,40,315000,68.47505424,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,1,0,2,37,90000,56.05317015,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5608.239801
1,1,1,0,0,0,1,0,2,29,112500,64.00952792,0,Pensioner,Higher education,Married,House / apartment,Other,5380.3444
0,1,1,0,0,0,1,0,2,2,135000,58.41050809,0,Pensioner,Lower secondary,Married,House / apartment,Other,4030.161533
1,0,1,1,0,0,0,0,1,20,135000,47.85587658,6.127435882,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,2301.118567
1,0,0,0,0,0,0,1,3,44,85500,41.1069358,18.79846951,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff,3808.663404
0,0,1,0,0,0,0,0,2,52,135000,62.75009069,5.511406805,Working,Higher education,Married,House / apartment,Laborers,4505.228581
1,1,0,0,0,0,0,0,2,28,180000,40.06105533,1.453828621,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
1,0,1,0,1,1,0,1,3,31,270000,28.62207985,1.095162803,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,1,0,0,0,0,2,32,112500,40.93992348,4.961087497,Working,Secondary / secondary special,Married,House / apartment,Sales staff,2564.150019
0,0,1,0,0,0,0,0,1,59,207000,55.1715641,1.437401179,Working,Secondary / secondary special,Widow,House / apartment,Accountants,389.0974642
1,1,0,0,0,0,0,0,1,15,225000,47.83944913,7.203433335,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Managers,0
0,0,1,0,0,1,0,1,3,51,90000,31.97601593,5.711274017,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,2737.078662
0,0,1,0,0,0,0,0,1,26,90000,50.68413451,3.321081199,Working,Secondary / secondary special,Separated,House / apartment,Core staff,4723.069516
0,0,1,1,1,0,0,2,4,53,67500,42.75789373,13.95237411,Working,Secondary / secondary special,Married,House / apartment,Other,4871.232381
1,1,0,1,1,0,0,0,1,31,180000,27.84725217,4.961087497,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
0,0,0,0,0,0,1,0,2,9,135000,61.151153,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4745.113036
0,1,0,1,1,0,0,0,1,39,135000,63.58515233,9.259601498,Working,Secondary / secondary special,Widow,House / apartment,Core staff,4768.14397
0,0,1,0,0,0,0,0,2,59,90000,45.3643812,1.415497923,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,4114.63215
0,0,1,0,0,0,0,1,3,38,81000,45.42461515,22.59868444,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,4806.252076
0,0,1,0,0,0,1,0,1,43,72000,62.29286022,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,7441.67659
1,1,1,0,0,0,0,0,1,5,180000,50.58283195,4.878950286,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,673.0845127
0,0,0,0,0,0,1,0,1,6,135000,64.20665722,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,5319.536564
0,0,1,1,0,1,0,0,1,26,135000,23.22292723,4.109598417,Working,Incomplete higher,Single / not married,House / apartment,Other,1292.486132
1,1,0,0,0,0,0,2,1,30,225000,40.45531394,6.056250299,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,0,1,1,1,0,0,2,4,32,225000,48.25287309,1.878204207,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,1,0,2,25,180000,59.01284763,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,2392.695477
1,1,0,0,0,0,0,0,2,39,157500,42.71682512,1.672861181,Working,Higher education,Married,House / apartment,Other,348.2846605
0,0,1,1,1,0,0,0,2,24,90000,60.05872811,7.42794171,Working,Secondary / secondary special,Married,House / apartment,Other,5703.368889
1,1,0,1,1,0,0,0,2,57,202500,47.56839634,9.568984989,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,0,1,0,0,0,1,2,49,540000,44.92631608,5.599019829,Working,Secondary / secondary special,Separated,House / apartment,Managers,0
0,1,1,0,0,0,0,1,3,36,112500,38.45390391,2.855637008,Working,Secondary / secondary special,Married,House / apartment,Sales staff,2239.826769
0,1,0,1,1,0,0,0,2,60,382500,30.53587685,3.507258876,Working,Higher education,Civil marriage,House / apartment,Accountants,0
1,1,0,0,0,0,0,0,2,38,157500,64.13273373,40.75922161,Working,Secondary / secondary special,Married,House / apartment,Laborers,3567.762673
0,0,1,0,0,0,0,1,3,5,180000,39.45871578,12.63270293,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,1,0,0,0,0,0,1,3,10,450000,34.86998364,0.301169771,Working,Secondary / secondary special,Married,With parents,Other,0
0,0,1,0,1,0,0,0,2,7,157500,41.16443185,3.088359104,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,664.6179484
0,1,0,0,0,0,0,0,2,27,112500,50.6019973,1.20741699,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,4028.456796
0,0,1,0,1,0,0,0,2,29,157500,41.46560162,10.0043122,State servant,Higher education,Married,House / apartment,Managers,476.8735418
0,0,1,1,1,0,0,2,4,7,157500,42.4348207,3.523686318,State servant,Higher education,Married,House / apartment,Core staff,579.6765834
0,0,1,0,0,0,0,0,2,39,180000,47.60125122,2.431261422,Working,Secondary / secondary special,Married,House / apartment,Laborers,746.3084064
0,1,1,0,1,0,0,0,2,36,85500,50.48152939,26.62340774,Working,Higher education,Married,House / apartment,Core staff,4228.741461
0,1,1,0,0,0,0,0,1,35,202500,36.56201017,7.466272408,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
1,0,0,1,0,0,0,0,2,24,184500,40.3238944,0.829585823,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,2,3,121500,60.35989788,5.505930991,Working,Secondary / secondary special,Married,House / apartment,Laborers,4369.010124
0,1,1,0,0,0,0,2,4,2,135000,36.61950622,3.685222831,Working,Secondary / secondary special,Married,House / apartment,Accountants,1197.715414
0,1,0,1,0,0,0,0,2,52,160200,39.82285742,17.20226972,State servant,Higher education,Married,House / apartment,Managers,192.8852865
0,0,0,0,0,0,1,0,1,14,135000,62.88424814,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,5098.995599
1,0,1,0,0,0,0,0,2,22,225000,43.64771351,6.817388447,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,0,0,0,1,0,0,2,44,135000,56.74312272,5.056914242,Commercial associate,Secondary / secondary special,Married,House / apartment,Secretaries,3570.550433
1,0,0,0,0,0,0,1,3,9,157500,44.96738468,3.991868416,Working,Secondary / secondary special,Married,House / apartment,Drivers,619.4377006
0,1,0,1,1,0,0,2,4,21,112500,29.20799195,1.09790071,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,1828.016812
1,1,1,0,0,0,0,0,2,56,270000,33.55852618,4.005557951,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,1,1,0,0,0,2,32,157500,46.69774191,27.63643333,Working,Higher education,Married,House / apartment,Core staff,1084.829638
0,0,1,1,1,0,0,0,2,35,270000,37.65169716,0.45723047,State servant,Higher education,Married,House / apartment,Managers,0
0,0,1,0,1,0,1,0,2,47,153000,59.95742555,0,Pensioner,Higher education,Married,House / apartment,Other,3450.286387
1,1,1,0,0,0,0,0,2,25,292500,42.02961046,1.549655366,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,1,1,0,0,0,0,1,3,29,1125000,45.49306283,4.446360979,Working,Higher education,Married,House / apartment,Managers,0
1,1,1,1,1,0,0,1,3,43,202500,41.63535186,5.755080529,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,0,1,1,0,0,0,2,6,225000,50.59652149,2.702314216,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
0,0,0,1,1,0,0,1,2,50,270000,40.64696743,3.537375853,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff,0
1,1,1,0,0,0,0,0,2,6,180000,48.47190565,10.84484965,Working,Higher education,Married,House / apartment,Managers,0
0,0,0,0,0,0,1,0,2,6,126000,61.46875021,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,5164.486098
0,0,1,0,0,0,1,0,1,46,45000,64.86649281,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,9049.457074
0,0,1,0,1,0,1,0,2,12,225000,55.4864234,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,186.3718238
0,0,0,0,0,0,0,0,1,22,90000,29.38048009,2.423047701,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff,3421.441849
0,1,0,1,0,0,0,0,2,33,315000,35.76801714,6.258855418,Working,Higher education,Married,Co-op apartment,Medicine staff,0
1,1,1,0,1,0,0,0,2,10,360000,45.64090981,14.68613319,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,0
1,0,0,0,0,0,0,1,3,44,202500,28.78087846,1.431925365,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,1,0,0,0,1,39,247500,52.97302477,9.095327077,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,2,13,67500,62.54474767,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,7478.642469
1,1,0,0,0,1,0,2,4,39,450000,40.98646789,19.66638603,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,0,0,0,0,0,0,2,9,135000,41.72022697,2.781713519,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1649.765679
0,0,1,0,1,0,1,0,2,13,157500,57.41664784,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3223.031034
0,0,1,0,1,1,0,0,2,46,180000,45.31236097,8.764040329,State servant,Secondary / secondary special,Married,House / apartment,High skill tech staff,257.4378089
0,0,1,1,1,0,0,2,3,8,90000,37.21636995,12.86542503,Working,Secondary / secondary special,Separated,House / apartment,Laborers,3126.134953
0,0,1,0,0,0,0,2,4,37,225000,34.18550689,4.972039125,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,2,30,121500,27.71309472,0.632456519,Working,Secondary / secondary special,Married,House / apartment,Other,1406.551218
0,0,1,0,0,0,1,0,2,4,99000,64.57353676,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6741.035079
1,1,0,0,1,0,0,2,4,32,112500,35.85289226,0.594125821,Working,Secondary / secondary special,Married,House / apartment,Laborers,2272.515908
1,1,1,0,1,0,0,1,3,40,315000,28.24698659,0.815896288,Commercial associate,Secondary / secondary special,Married,With parents,Other,0
0,1,1,0,0,1,0,0,2,5,382500,27.24491263,5.317015408,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,0,0,0,0,2,48,292500,57.79995482,13.18576015,Working,Higher education,Married,House / apartment,Core staff,0
0,0,0,1,1,0,0,2,4,47,157500,36.32107435,8.95569382,Working,Secondary / secondary special,Married,House / apartment,Laborers,306.768362
0,0,0,0,0,0,0,0,1,15,225000,32.7836985,3.800214926,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
0,0,0,0,0,0,0,0,2,22,135000,48.73200682,6.100056812,Working,Secondary / secondary special,Married,House / apartment,Other,2338.108417
0,0,1,0,0,0,0,0,2,38,121500,50.44046079,29.55296823,Working,Lower secondary,Married,House / apartment,Other,3098.560092
0,0,0,0,0,0,0,0,2,33,157500,53.26050501,10.07549779,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2151.263737
0,0,1,0,0,0,1,0,2,7,180000,48.54856705,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1115.365437
0,0,1,0,0,0,0,1,2,47,157500,52.54317337,13.84559573,Commercial associate,Secondary / secondary special,Widow,House / apartment,Managers,2119.333173
0,0,1,0,0,0,0,0,2,53,135000,52.71292361,23.1298384,Working,Secondary / secondary special,Married,House / apartment,Other,2874.296586
0,0,1,0,1,1,1,0,2,54,292500,40.08295858,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,59,90000,46.81273401,2.795403054,Working,Secondary / secondary special,Married,House / apartment,Core staff,4432.346435
0,0,1,1,0,0,0,0,1,58,94500,50.55545288,5.284160523,State servant,Higher education,Separated,House / apartment,Laborers,4045.692041
0,0,1,1,1,0,0,2,4,12,103500,42.62099838,5.152740987,Working,Secondary / secondary special,Married,House / apartment,Laborers,2809.733695
0,0,1,0,0,0,1,0,2,50,135000,59.70006229,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4237.562633
0,0,1,0,0,0,0,1,3,5,126000,48.77581333,2.551729331,Working,Secondary / secondary special,Married,House / apartment,Core staff,2755.682477
1,1,1,0,0,0,0,0,2,58,135000,35.830989,0.856964893,Commercial associate,Higher education,Civil marriage,House / apartment,Other,908.0662764
0,0,1,0,0,0,0,0,2,36,76500,29.96091638,1.18003792,Working,Secondary / secondary special,Married,House / apartment,Laborers,3133.140648
1,1,0,0,0,0,1,0,2,44,58500,60.17098229,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,7390.907704
0,1,1,0,0,0,0,0,2,19,445500,34.16086573,1.248485595,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,0,0,0,0,0,0,1,22,202500,58.53918972,0.427113493,Commercial associate,Incomplete higher,Single / not married,House / apartment,Managers,1102.596019
0,0,0,0,0,1,0,0,2,9,126000,54.92515247,5.886500065,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3618.257929
0,0,1,0,0,0,1,0,2,21,247500,63.33326489,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,510.998754
1,1,0,0,0,0,1,0,2,29,112500,56.31874713,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4465.414844
0,0,1,0,1,0,0,0,2,51,270000,46.94689145,10.46428058,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,0,0,0,0,1,3,38,202500,46.15016051,2.338172584,Working,Incomplete higher,Married,House / apartment,Other,0
1,0,1,0,0,0,0,2,4,52,270000,34.1909827,9.878368481,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
0,0,1,0,0,0,0,0,2,38,184500,36.51546575,7.099392869,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,1,1,0,0,0,2,31,270000,48.46642984,19.51580115,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,1,0,2,45,135000,61.00878184,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4643.999062
1,1,0,0,0,0,0,2,4,46,180000,43.02894652,7.31842543,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,0,1,51,202500,59.8999295,21.49530791,Working,Secondary / secondary special,Separated,House / apartment,Cleaning staff,1391.089976
0,0,1,0,0,0,0,0,2,20,193500,49.03317659,0.331286748,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,135.6427745
0,1,0,0,0,0,0,0,2,19,135000,41.6928479,7.841365668,State servant,Higher education,Married,House / apartment,Other,1481.468739
0,0,1,1,1,0,0,0,1,10,67500,56.07781132,13.77167225,Working,Secondary / secondary special,Widow,House / apartment,Other,6064.205185
1,1,0,1,1,0,0,0,2,11,85500,53.4521585,5.065127963,Working,Secondary / secondary special,Married,House / apartment,Security staff,4705.725477
0,1,1,0,1,0,0,0,2,43,540000,42.99061582,0.506512796,Commercial associate,Higher education,Married,House / apartment,Other,0
1,1,1,0,1,0,0,0,2,10,225000,27.6254817,1.968555138,Working,Incomplete higher,Married,House / apartment,Other,0
0,1,1,0,0,0,0,0,2,45,225000,39.96522858,9.161036845,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Private service staff,0
1,0,1,0,0,0,0,0,2,58,180000,35.65850086,5.998754252,Working,Lower secondary,Civil marriage,House / apartment,Managers,0
0,0,0,0,0,0,0,1,3,12,180000,37.9419153,7.151413102,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,1,0,2,56,270000,47.87504192,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,0,0,0,0,0,2,58,247500,41.15621813,0.846013265,Working,Lower secondary,Civil marriage,House / apartment,Drivers,0
0,1,1,0,0,0,1,0,2,43,135000,60.55702718,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4407.156712
0,1,0,0,0,0,0,0,2,46,202500,46.00778935,5.262257267,Commercial associate,Higher education,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,1,3,21,247500,43.17953141,10.95984175,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,1,0,0,0,0,0,3,5,47,112500,30.45921545,1.092424896,Working,Higher education,Married,House / apartment,Other,1538.959645
1,1,0,1,0,0,0,1,3,26,135000,27.26134007,2.521612353,Working,Secondary / secondary special,Married,House / apartment,Drivers,498.0767517
0,0,1,0,0,0,0,0,1,40,247500,58.96630321,37.60515274,Commercial associate,Higher education,Single / not married,House / apartment,Core staff,0
0,0,0,0,0,0,1,0,2,56,112500,58.48990739,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,5635.718726
0,0,1,0,1,0,1,0,1,29,216000,56.54599342,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,740.220841
0,0,1,0,1,0,1,0,2,29,38250,64.00952792,0,Pensioner,Higher education,Married,House / apartment,Other,8616.550651
0,0,0,0,0,0,1,0,2,41,36900,61.82467812,0,Pensioner,Higher education,Married,House / apartment,Other,8582.993434
0,0,1,0,0,0,0,0,1,42,120150,60.8362937,2.546253516,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Security staff,4917.714783
1,0,0,0,0,0,0,0,2,59,99000,60.74594276,14.82850435,State servant,Secondary / secondary special,Civil marriage,House / apartment,Laborers,5342.142723
0,0,0,1,0,0,0,1,2,15,171000,24.81638911,4.602421679,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,0,0,1,0,0,0,0,2,39,78750,33.13962641,5.599019829,Working,Secondary / secondary special,Married,With parents,Security staff,3352.259086
0,0,0,0,0,0,1,0,1,25,112500,60.40096648,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,5528.443695
1,1,0,0,1,0,0,2,4,34,315000,42.37184884,7.882434273,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,1,6,112500,64.53246815,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,6313.822585
0,0,1,0,0,0,1,0,2,58,76500,65.02529142,0,Pensioner,Higher education,Married,House / apartment,Other,7283.180732
1,1,1,1,1,0,0,0,2,13,202500,33.82136526,14.6532783,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,1,3,20,108000,32.71798873,8.512152885,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,2058.648158
0,0,1,0,0,0,0,1,3,50,270000,39.4258609,6.877622402,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,1,1,0,0,0,0,0,2,24,81000,30.81788127,7.367707756,State servant,Higher education,Married,House / apartment,Core staff,2871.969271
1,1,0,1,0,0,0,0,2,20,81000,43.15762815,23.54873817,Working,Secondary / secondary special,Married,House / apartment,Drivers,3698.712443
0,0,1,0,0,0,0,0,1,6,202500,41.98032814,3.02812515,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,1,0,0,1,0,0,2,50,112500,45.95303121,5.990540531,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3078.473962
1,0,0,0,0,0,1,0,2,50,162000,64.76519025,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3866.552686
1,1,1,0,0,0,0,1,3,35,202500,24.13191236,2.239607932,Commercial associate,Higher education,Married,House / apartment,Drivers,0
0,0,1,0,1,0,1,0,2,12,279000,59.9409981,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,0,0,0,2,4,53,76500,31.91304407,4.468264235,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,3532.016005
0,0,0,1,0,0,0,1,3,45,193500,42.19662279,12.84352177,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,1,0,1,3,44,90000,48.90997077,19.35700254,Working,Secondary / secondary special,Married,House / apartment,Other,4421.609244
0,0,1,0,0,0,0,0,1,21,225000,44.00364142,0.925412568,Working,Higher education,Separated,House / apartment,Private service staff,0
0,1,0,0,0,0,0,0,2,15,270000,34.48120085,8.632620793,Working,Secondary / secondary special,Married,House / apartment,Other,0
1,0,0,1,0,0,0,0,2,18,135000,29.81033149,2.992532359,Working,Higher education,Married,House / apartment,Laborers,445.9699436
0,0,1,0,0,0,1,0,1,52,76500,63.99036257,0,Pensioner,Higher education,Single / not married,House / apartment,Other,7916.375556
1,1,1,0,1,0,0,0,2,51,135000,44.66895282,1.681074902,Working,Secondary / secondary special,Married,House / apartment,Other,1555.551919
1,1,1,0,0,1,0,0,2,12,247500,30.90001848,8.276692882,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
0,1,0,1,0,0,0,0,2,15,76500,44.07756491,0.495561168,Working,Secondary / secondary special,Married,House / apartment,Core staff,4100.897305
1,1,0,1,1,0,0,0,2,59,450000,31.47497895,10.19048988,Working,Higher education,Married,House / apartment,Core staff,0
0,0,0,1,0,0,0,0,1,38,135000,28.39209566,3.789263298,State servant,Higher education,Single / not married,House / apartment,Accountants,766.7675397
0,0,0,0,0,0,0,1,3,44,99000,26.11415703,2.264249095,Commercial associate,Secondary / secondary special,Married,With parents,Medicine staff,2498.036787
1,1,1,0,0,1,0,0,2,15,112500,32.35932292,3.208827012,Working,Secondary / secondary special,Married,House / apartment,Security staff,2151.061564
1,1,0,1,0,0,0,2,4,15,337500,32.33468175,4.550401446,Working,Higher education,Married,House / apartment,Other,0
1,1,1,1,1,0,0,2,4,41,126000,45.08785259,9.046044751,Working,Secondary / secondary special,Married,House / apartment,Drivers,1995.587754
0,0,1,0,0,0,0,0,2,15,202500,51.51919615,2.995270266,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Laborers,32.2276779
1,1,1,0,0,0,0,1,3,8,135000,45.57520004,17.38570949,Working,Secondary / secondary special,Married,House / apartment,Drivers,1520.271074
0,0,1,0,1,0,0,0,1,14,247500,63.90001164,3.37583934,Commercial associate,Higher education,Widow,House / apartment,Other,0
0,1,1,0,0,1,0,0,2,8,540000,37.6681246,6.940594263,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,1,1,0,0,0,1,0,2,38,202500,64.03964489,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,2456.087208
0,1,1,1,1,0,0,0,2,6,225000,43.2534549,2.428523515,Working,Secondary / secondary special,Married,House / apartment,Managers,0
